,BBL,Aleration_Count,altered_lessthan5yrs,altered_morethan5yrs,ClassANet_Avg,Enlargement_Count
8143,3056260052,1,0,1,1.0,0
8144,3056260057,1,0,1,0.0,0
8145,3056290034,1,0,1,0.0,0
8146,3056330021,1,0,1,0.0,0
8147,3056340001,1,0,1,0.0,0
8148,3056340006,1,0,1,0.0,0
8149,3056347508,2,1,0,0.0,1
8150,3056350071,1,0,1,0.0,1
8151,3056360003,1,1,0,0.0,1
8152,3056360010,1,1,0,0.0,0
8153,3056360011,1,1,0,0.0,0
8154,3056360016,1,0,1,0.0,0
8155,3056360061,1,0,1,0.0,0
8156,3056370022,1,0,1,1.0,0
8157,3056370042,1,0,1,1.0,0
8158,3056377502,1,0,1,0.0,0
8159,3056380047,1,1,0,2.0,0
8160,3056387501,1,1,0,4.0,1
8161,3056390045,1,1,0,0.0,0
8162,3056390046,1,0,1,0.0,1
8163,3056397501,1,0,1,0.0,0
8164,3056407502,1,0,1,-1.0,1
8165,3056417506,1,0,1,0.0,1
8166,3056430004,1,0,1,0.0,0
8167,3056430018,1,0,1,-1.0,0
8168,3056440029,1,0,1,0.0,0
8169,3056440058,1,0,1,1.0,0
8170,3056450013,1,1,0,0.0,0
8171,3056460004,1,1,0,3.0,1
8172,3056470012,1,1,0,0.0,0
8173,3056470071,1,1,0,1.0,1
8174,3056477503,1,0,1,0.0,0
8175,3056480031,1,0,1,0.0,1
8176,3056507502,1,1,0,2.0,0
8177,3056510047,1,1,0,0.0,0
8178,3056520004,1,0,1,1.0,0
8179,3056520019,1,0,1,0.0,0
8180,3056520029,1,0,1,0.0,0
8181,3056520030,1,0,1,0.0,0
8182,3056520032,1,1,0,0.0,0
8183,3056520044,1,0,1,1.0,0
8184,3056520062,1,1,0,2.0,1
8185,3056520064,1,0,1,1.0,0
8186,3056530003,1,0,1,1.0,0
8187,3056530014,1,1,0,0.0,0
8188,3056530039,1,0,1,2.0,0
8189,3056540012,1,0,1,0.0,1
8190,3056540034,1,0,1,0.0,0
8191,3056540039,1,1,0,0.0,1
8192,3056540061,1,1,0,-1.0,0
8193,3056550066,1,0,1,-1.0,0
8194,3056560045,1,0,1,-1.0,0
8195,3056580005,1,0,1,0.0,1
8196,3056580020,1,0,1,2.0,0
8197,3056580028,1,1,0,3.0,1
8198,3056580044,1,0,1,1.0,0
8199,3056580046,1,0,1,2.0,1
8200,3056580054,1,1,0,2.0,0
8201,3056587501,1,1,0,6.0,1
8202,3056590002,1,1,0,1.0,0
8203,3056590003,1,0,1,2.0,0
8204,3056590004,1,0,1,2.0,0
8205,3056590010,1,1,0,1.0,0
8206,3056590028,1,0,1,1.0,0
8207,3056590058,1,1,0,2.0,0
8208,3056590066,1,0,1,2.0,0
8209,3056600042,1,0,1,-1.0,0
8210,3056600065,1,0,1,-1.0,0
8211,3056600150,1,1,0,0.0,0
8212,3056610023,1,0,1,-3.0,0
8213,3056617501,1,1,0,0.0,0
8214,3056617502,1,0,1,1.0,0
8215,3056617504,1,1,0,2.0,1
8216,3056620038,1,0,1,0.0,1
8217,3056630014,1,0,1,0.0,0
8218,3056650021,1,0,1,0.0,0
8219,3056650053,1,1,0,0.0,0
8220,3056650072,1,0,1,-2.0,0
8221,3056650073,1,0,1,-2.0,0
8222,3056657501,1,0,1,2.0,1
8223,3056657502,1,1,0,5.0,1
8224,3056670001,1,0,1,1.0,0
8225,3056670042,1,1,0,0.0,1
8226,3056680027,1,0,1,-1.0,0
8227,3056680030,1,0,1,0.0,1
8228,3056690034,1,0,1,-2.0,0
8229,3056690077,1,0,1,0.0,1
8230,3056717504,1,0,1,1.0,0
8231,3056720005,1,0,1,-2.0,0
8232,3056720015,2,0,1,1.5,1
8233,3056720041,1,1,0,3.0,0
8234,3056720072,1,1,0,0.0,1
8235,3056730002,1,0,1,1.0,0
8236,3056730066,1,0,1,1.0,0
8237,3056730067,1,0,1,2.0,1
8238,3056730068,1,0,1,0.0,1
8239,3056730073,1,0,1,4.0,1
8240,3056737502,1,1,0,3.0,1
8241,3056750007,1,0,1,0.0,0
8242,3056750054,1,1,0,0.0,1
8243,3056750062,1,0,1,0.0,0
8244,3056760016,1,0,1,0.0,0
8245,3056760060,1,0,1,0.0,1
8246,3056760063,1,0,1,0.0,1
8247,3056770057,1,0,1,0.0,1
8248,3056790010,1,0,1,0.0,0
8249,3056790018,1,0,1,4.0,1
8250,3056790025,1,0,1,-2.0,1
8251,3056797501,1,1,0,-2.0,1
8252,3056800022,1,0,1,3.0,1
8253,3056800024,1,0,1,1.0,0
8254,3056800053,1,0,1,1.0,0
8255,3056800059,1,0,1,1.0,0
8256,3056817502,1,0,1,0.0,0
8257,3056820018,1,0,1,0.0,1
8258,3056827501,1,1,0,0.0,0
8259,3056830046,1,1,0,10.0,1
8260,3056840068,1,1,0,0.0,1
8261,3056850047,1,0,1,0.0,0
8262,3056860001,1,1,0,-4.0,1
8263,3056860008,1,1,0,0.0,0
8264,3056860009,1,1,0,0.0,0
8265,3056860036,1,0,1,2.0,0
8266,3056860057,1,0,1,0.0,0
8267,3056870007,1,0,1,2.0,0
8268,3056870012,1,0,1,3.0,0
8269,3056870059,1,0,1,3.0,0
8270,3056870061,1,0,1,3.0,0
8271,3056887501,1,0,1,0.0,1
8272,3056890007,1,1,0,0.0,0
8273,3056910003,1,0,1,0.0,0
8274,3056910008,1,0,1,1.0,1
8275,3056910011,1,1,0,0.0,0
8276,3056917502,1,0,1,-2.0,0
8277,3056920033,1,0,1,0.0,0
8278,3056930013,1,0,1,1.0,1
8279,3056930014,1,1,0,2.0,1
8280,3056930015,1,1,0,-2.0,0
8281,3056930025,1,0,1,2.0,0
8282,3056930064,1,0,1,-4.0,0
8283,3056930066,1,0,1,1.0,1
8284,3056930067,1,1,0,2.0,1
8285,3056930069,1,0,1,1.0,0
8286,3056940001,1,1,0,2.0,0
8287,3056940006,1,0,1,1.0,0
8288,3056940007,1,0,1,3.0,1
8289,3056940010,1,0,1,2.0,0
8290,3056940014,1,0,1,1.0,0
8291,3056940020,1,1,0,3.0,1
8292,3056940021,1,0,1,1.0,0
8293,3056940043,1,1,0,1.0,0
8294,3056940044,1,0,1,2.0,0
8295,3056940049,1,1,0,2.0,0
8296,3056950041,1,0,1,0.0,1
8297,3056950045,1,0,1,-1.0,0
8298,3056960005,1,0,1,0.0,0
8299,3056960042,1,0,1,-2.0,0
8300,3056977502,1,0,1,0.0,0
8301,3056980072,1,0,1,-1.0,0
8302,3057000031,1,0,1,2.0,0
8303,3057000049,1,1,0,3.0,1
8304,3057000054,1,0,1,1.0,0
8305,3057000064,1,1,0,3.0,1
8306,3057000071,2,0,1,1.0,1
8307,3057000073,1,0,1,0.0,0
8308,3057010001,1,0,1,2.0,0
8309,3057010013,1,1,0,2.0,1
8310,3057010014,1,1,0,2.0,1
8311,3057010021,1,0,1,0.0,1
8312,3057010022,1,0,1,1.0,1
8313,3057010023,1,0,1,0.0,1
8314,3057010024,1,1,0,1.0,1
8315,3057010061,1,0,1,2.0,0
8316,3057017502,1,0,1,4.0,1
8317,3057020050,1,0,1,1.0,0
8318,3057030033,1,0,1,0.0,0
8319,3057040012,1,1,0,0.0,1
8320,3057040016,1,0,1,0.0,0
8321,3057040017,1,1,0,1.0,1
8322,3057070010,1,0,1,0.0,0
8323,3057070012,1,0,1,2.0,1
8324,3057070013,1,0,1,2.0,1
8325,3057070014,1,0,1,2.0,1
8326,3057070025,1,1,0,2.0,0
8327,3057070033,1,1,0,0.0,0
8328,3057070041,1,0,1,2.0,1
8329,3057070043,1,1,0,3.0,1
8330,3057070069,1,1,0,-2.0,0
8331,3057070070,1,0,1,0.0,0
8332,3057077501,1,0,1,0.0,0
8333,3057077503,1,1,0,-2.0,0
8334,3057080056,1,0,1,1.0,0
8335,3057080058,1,0,1,2.0,1
8336,3057080059,1,1,0,3.0,1
8337,3057087501,1,0,1,5.0,1
8338,3057130064,1,0,1,0.0,0
8339,3057140009,1,1,0,0.0,0
8340,3057147502,1,1,0,-3.0,1
8341,3057157501,2,1,0,0.0,1
8342,3057280001,1,1,0,-1.0,0
8343,3057280003,2,1,0,-1.0,0
8344,3057280009,1,0,1,-1.0,0
8345,3057300009,1,0,1,0.0,0
8346,3057300035,1,1,0,1.0,1
8347,3057310038,1,1,0,1.0,0
8348,3057360028,1,1,0,0.0,0
8349,3057370026,1,1,0,0.0,1
8350,3057410027,1,0,1,-1.0,0
8351,3057420018,1,0,1,1.0,0
8352,3057440081,1,1,0,0.0,0
8353,3057450075,1,1,0,0.0,0
8354,3057470057,1,0,1,1.0,0
8355,3057480036,1,1,0,-2.0,1
8356,3057500021,1,0,1,-1.0,0
8357,3057510007,1,0,1,-1.0,0
8358,3057510022,1,0,1,1.0,0
8359,3057530026,2,1,0,0.5,0
8360,3057540055,1,0,1,0.0,0
8361,3057590062,1,0,1,0.0,0
8362,3057600025,1,0,1,0.0,0
8363,3057600054,1,0,1,0.0,0
8364,3057610042,1,0,1,-1.0,0
8365,3057620040,1,1,0,0.0,0
8366,3057620042,1,0,1,0.0,0
8367,3057630022,1,0,1,1.0,0
8368,3057640068,1,0,1,0.0,1
8369,3057660007,1,1,0,0.0,0
8370,3057660008,1,1,0,2.0,0
8371,3057660010,1,1,0,-1.0,0
8372,3057660076,1,0,1,-1.0,0
8373,3057660113,1,0,1,1.0,0
8374,3057687505,1,1,0,9.0,1
8375,3057697503,1,0,1,0.0,0
8376,3057700034,1,0,1,1.0,0
8377,3057710036,1,1,0,1.0,0
8378,3057710059,1,1,0,1.0,0
8379,3057740040,1,1,0,0.0,0
8380,3057820015,1,1,0,1.0,0
8381,3057820021,1,0,1,0.0,0
8382,3057820022,1,0,1,-1.0,0
8383,3057820039,1,1,0,4.0,1
8384,3057820041,1,0,1,5.0,0
8385,3057830023,1,0,1,1.0,0
8386,3057830030,1,0,1,2.0,0
8387,3057830034,1,0,1,1.0,0
8388,3057830067,1,0,1,1.0,0
8389,3057830073,1,1,0,2.0,0
8390,3057840015,1,0,1,0.0,0
8391,3057840016,1,1,0,0.0,1
8392,3057840019,1,1,0,2.0,0
8393,3057840020,1,0,1,2.0,0
8394,3057840021,1,0,1,2.0,0
8395,3057840027,1,0,1,2.0,0
8396,3057840064,1,0,1,1.0,0
8397,3057840071,1,0,1,1.0,0
8398,3057847501,1,1,0,0.0,0
8399,3057850009,1,0,1,4.0,0
8400,3057850010,1,0,1,2.0,0
8401,3057850012,1,1,0,-2.0,0
8402,3057850016,1,0,1,-2.0,0
8403,3057890027,1,0,1,1.0,0
8404,3057910051,1,1,0,2.0,0
8405,3057910055,1,1,0,1.0,0
8406,3057920051,1,0,1,1.0,0
8407,3057920052,1,0,1,1.0,0
8408,3057930009,1,0,1,1.0,0
8409,3057930017,1,0,1,1.0,0
8410,3057940150,1,0,1,0.0,0
8411,3058000026,1,0,1,1.0,0
8412,3058000028,1,0,1,1.0,0
8413,3058000029,1,0,1,1.0,0
8414,3058000042,1,0,1,0.0,0
8415,3058000043,1,0,1,0.0,0
8416,3058000064,1,0,1,1.0,0
8417,3058010008,1,0,1,0.0,0
8418,3058010036,1,0,1,1.0,0
8419,3058080038,1,1,0,1.0,0
8420,3058090017,1,0,1,1.0,0
8421,3058090034,1,1,0,1.0,0
8422,3058170047,1,0,1,1.0,0
8423,3058187501,1,0,1,0.0,0
8424,3058380041,1,0,1,0.0,0
8425,3058410035,1,1,0,0.0,0
8426,3058480040,1,1,0,0.0,0
8427,3058490028,1,0,1,1.0,0
8428,3058507501,1,1,0,0.0,0
8429,3058530015,1,0,1,1.0,0
8430,3058540066,1,0,1,-1.0,0
8431,3058550053,1,0,1,0.0,0
8432,3058560006,1,1,0,3.0,0
8433,3058560008,1,1,0,3.0,0
8434,3058610064,1,0,1,1.0,0
8435,3058620046,1,0,1,1.0,0
8436,3058620049,1,1,0,0.0,0
8437,3058630039,1,0,1,2.0,0
8438,3058630040,1,0,1,2.0,0
8439,3058630044,1,0,1,3.0,0
8440,3058650018,1,0,1,0.0,0
8441,3058680009,1,0,1,3.0,0
8442,3058710050,1,0,1,0.0,0
8443,3058730035,1,1,0,0.0,0
8444,3058730036,1,1,0,0.0,0
8445,3058730084,1,1,0,0.0,0
8446,3058740014,1,0,1,4.0,0
8447,3058750024,1,0,1,0.0,0
8448,3058760020,1,0,1,0.0,0
8449,3058770027,1,0,1,1.0,0
8450,3058770030,1,0,1,1.0,0
8451,3058770035,1,0,1,1.0,0
8452,3058770056,1,1,0,0.0,0
8453,3058770079,1,0,1,1.0,0
8454,3058770080,1,0,1,1.0,1
8455,3058820012,1,0,1,-1.0,1
8456,3058880070,1,0,1,-1.0,0
8457,3058890037,1,1,0,-1.0,0
8458,3058900040,1,1,0,-2.0,0
8459,3058910041,1,0,1,0.0,0
8460,3058910097,1,0,1,1.0,0
8461,3058920084,1,0,1,-1.0,0
8462,3058930009,1,0,1,1.0,0
8463,3058960001,1,0,1,0.0,0
8464,3058960015,1,0,1,1.0,0
8465,3058960080,1,0,1,0.0,0
8466,3058970008,1,0,1,-1.0,0
8467,3058980025,1,1,0,1.0,0
8468,3059010013,1,0,1,0.0,0
8469,3059040021,1,0,1,1.0,0
8470,3059080005,1,0,1,0.0,0
8471,3059090062,1,0,1,1.0,0
8472,3059100060,1,1,0,0.0,0
8473,3059110078,1,1,0,1.0,0
8474,3059140002,1,0,1,0.0,0
8475,3059140005,1,0,1,0.0,0
8476,3059140018,1,1,0,1.0,0
8477,3059140021,1,0,1,0.0,1
8478,3059180008,1,0,1,0.0,0
8479,3059190048,1,0,1,0.0,0
8480,3059200004,1,0,1,2.0,0
8481,3059280058,1,0,1,1.0,0
8482,3059300038,1,0,1,0.0,0
8483,3059310067,1,0,1,0.0,0
8484,3059350051,1,0,1,1.0,0
8485,3059380060,1,1,0,-1.0,0
8486,3059390046,1,0,1,1.0,0
8487,3059400001,1,0,1,0.0,0
8488,3059410037,1,1,0,1.0,0
8489,3059420044,1,0,1,1.0,0
8490,3059430019,1,1,0,-2.0,0
8491,3059460019,1,1,0,1.0,0
8492,3059480057,1,0,1,-1.0,0
8493,3059490049,1,0,1,2.0,0
8494,3059520080,1,1,0,0.0,0
8495,3059560009,1,1,0,0.0,0
8496,3059590024,1,1,0,0.0,0
8497,3059600003,1,0,1,0.0,0
8498,3059600038,1,1,0,0.0,0
8499,3059610027,1,0,1,1.0,0
8500,3059620027,1,1,0,1.0,0
8501,3059630026,1,1,0,0.0,0
8502,3059650003,1,1,0,1.0,0
8503,3059650028,1,0,1,1.0,0
8504,3059660039,1,1,0,-1.0,0
8505,3059660051,1,0,1,-1.0,0
8506,3059670047,1,0,1,-1.0,0
8507,3059710017,1,0,1,0.0,0
8508,3059750028,1,0,1,0.0,0
8509,3059750071,1,0,1,0.0,0
8510,3059750090,1,0,1,0.0,0
8511,3059780071,1,0,1,0.0,0
8512,3059800001,1,0,1,-1.0,0
8513,3059800042,1,0,1,0.0,0
8514,3059800043,1,0,1,0.0,0
8515,3059800067,1,0,1,1.0,0
8516,3059920033,1,0,1,-1.0,0
8517,3059930071,1,0,1,0.0,1
8518,3059940031,1,1,0,0.0,0
8519,3059960032,1,0,1,0.0,1
8520,3059960066,1,0,1,0.0,1
8521,3059990051,1,0,1,1.0,0
8522,3060000010,1,0,1,-1.0,0
8523,3060000062,1,0,1,1.0,0
8524,3060000063,1,1,0,0.0,0
8525,3060020065,1,0,1,0.0,1
8526,3060060054,1,1,0,0.0,0
8527,3060070006,1,0,1,0.0,0
8528,3060070007,1,0,1,0.0,0
8529,3060080059,1,1,0,0.0,0
8530,3060130058,1,0,1,0.0,0
8531,3060150031,1,0,1,0.0,0
8532,3060150054,1,0,1,0.0,0
8533,3060160044,1,0,1,1.0,0
8534,3060170036,1,1,0,1.0,0
8535,3060230042,2,0,1,0.0,0
8536,3060240049,1,1,0,-1.0,0
8537,3060270045,1,0,1,2.0,0
8538,3060320015,1,0,1,0.0,0
8539,3060320051,1,0,1,-1.0,0
8540,3060330047,1,0,1,0.0,0
8541,3060330048,1,0,1,0.0,0
8542,3060350055,1,0,1,-1.0,0
8543,3060360050,1,1,0,0.0,0
8544,3060410044,1,1,0,-1.0,0
8545,3060430024,1,0,1,-1.0,0
8546,3060430032,1,0,1,-1.0,0
8547,3060440012,1,0,1,0.0,0
8548,3060440029,1,0,1,0.0,0
8549,3060480032,1,0,1,0.0,0
8550,3060520018,1,1,0,1.0,0
8551,3060590038,1,0,1,0.0,0
8552,3060620034,1,0,1,0.0,0
8553,3060630044,1,0,1,0.0,0
8554,3060640035,1,0,1,1.0,1
8555,3060720010,1,0,1,0.0,1
8556,3060810009,1,1,0,-2.0,0
8557,3060850069,1,0,1,1.0,0
8558,3060890018,1,1,0,1.0,1
8559,3060920110,1,0,1,0.0,0
8560,3060930016,1,0,1,0.0,0
8561,3060930125,1,0,1,1.0,0
8562,3060940024,1,0,1,2.0,0
8563,3061010032,1,1,0,0.0,0
8564,3061010063,1,0,1,1.0,0
8565,3061030023,1,0,1,0.0,0
8566,3061040035,1,0,1,0.0,1
8567,3061060001,2,0,1,0.0,0
8568,3061060042,1,1,0,0.0,0
8569,3061060050,1,0,1,1.0,0
8570,3061090018,1,0,1,0.0,0
8571,3061100027,1,0,1,-1.0,0
8572,3061110020,1,0,1,1.0,0
8573,3061170030,1,0,1,0.0,0
8574,3061170034,1,1,0,2.0,0
8575,3061180008,1,0,1,-1.0,0
8576,3061250022,1,0,1,0.0,0
8577,3061270110,1,0,1,0.0,0
8578,3061290140,1,0,1,0.0,0
8579,3061300036,1,0,1,0.0,0
8580,3061300043,1,1,0,1.0,1
8581,3061317501,1,0,1,0.0,0
8582,3061380001,1,0,1,0.0,0
8583,3061410006,1,0,1,1.0,0
8584,3061420045,1,0,1,1.0,0
8585,3061540058,1,0,1,1.0,0
8586,3061550046,1,1,0,1.0,0
8587,3061590074,1,0,1,1.0,0
8588,3061600009,1,1,0,1.0,1
8589,3061600078,1,1,0,1.0,0
8590,3061640055,1,0,1,1.0,0
8591,3061650029,1,1,0,1.0,0
8592,3061670025,1,0,1,0.0,0
8593,3061700053,1,1,0,1.0,0
8594,3061710012,1,0,1,0.0,0
8595,3061717501,1,0,1,0.0,0
8596,3061720025,1,0,1,1.0,0
8597,3061720039,1,0,1,1.0,0
8598,3061730069,1,0,1,0.0,0
8599,3061740013,1,0,1,1.0,0
8600,3061750026,1,0,1,0.0,0
8601,3061750056,1,0,1,0.0,0
8602,3061760063,1,1,0,1.0,1
8603,3061780001,1,0,1,0.0,0
8604,3061780002,1,0,1,0.0,0
8605,3061780003,1,0,1,0.0,0
8606,3061800050,1,0,1,0.0,0
8607,3061810050,1,1,0,-1.0,0
8608,3061810069,1,1,0,1.0,0
8609,3061810077,1,1,0,1.0,1
8610,3061830023,1,0,1,1.0,0
8611,3061830029,1,1,0,1.0,0
8612,3061850055,1,0,1,1.0,0
8613,3061860008,1,1,0,1.0,0
8614,3061880056,1,0,1,-1.0,0
8615,3061880142,1,1,0,-4.0,0
8616,3061910048,1,1,0,0.0,0
8617,3061920004,1,0,1,0.0,0
8618,3061920058,1,0,1,0.0,0
8619,3061990044,1,1,0,-2.0,0
8620,3062010014,1,0,1,0.0,0
8621,3062050018,1,1,0,0.0,0
8622,3062050055,1,0,1,1.0,0
8623,3062090060,1,1,0,1.0,0
8624,3062100015,1,0,1,0.0,0
8625,3062120026,1,0,1,-3.0,0
8626,3062130002,1,1,0,1.0,0
8627,3062140083,1,0,1,1.0,0
8628,3062150009,1,0,1,1.0,0
8629,3062217501,1,0,1,0.0,0
8630,3062260004,1,0,1,1.0,0
8631,3062270029,1,1,0,1.0,0
8632,3062360021,1,0,1,0.0,0
8633,3062360039,1,0,1,0.0,0
8634,3062370061,1,0,1,1.0,0
8635,3062380048,1,0,1,1.0,0
8636,3062430024,1,1,0,0.0,1
8637,3062460008,1,0,1,1.0,0
8638,3062460054,1,1,0,1.0,0
8639,3062470074,1,0,1,-1.0,0
8640,3062510026,1,1,0,1.0,1
8641,3062520070,1,0,1,0.0,1
8642,3062540006,1,1,0,-1.0,0
8643,3062580035,1,0,1,1.0,0
8644,3062590038,1,0,1,0.0,0
8645,3062600043,1,0,1,0.0,0
8646,3062610042,1,1,0,1.0,0
8647,3062630059,1,0,1,1.0,0
8648,3062640017,1,0,1,1.0,0
8649,3062640073,1,0,1,0.0,0
8650,3062690028,1,1,0,1.0,0
8651,3062720043,1,0,1,0.0,0
8652,3062750071,1,0,1,0.0,0
8653,3062760028,1,1,0,0.0,1
8654,3062790052,1,1,0,1.0,0
8655,3062810015,1,0,1,1.0,1
8656,3062810030,1,0,1,1.0,1
8657,3062820054,1,0,1,0.0,0
8658,3062830067,1,0,1,1.0,0
8659,3062830068,1,0,1,1.0,0
8660,3062840008,1,0,1,0.0,0
8661,3062840157,1,0,1,1.0,0
8662,3062880007,1,1,0,0.0,0
8663,3062880021,1,1,0,0.0,0
8664,3062880066,1,0,1,1.0,0
8665,3062890050,1,0,1,1.0,0
8666,3062900013,1,1,0,0.0,0
8667,3062900064,1,0,1,-1.0,0
8668,3062950009,1,0,1,0.0,0
8669,3062950087,1,1,0,0.0,0
8670,3062970017,1,0,1,1.0,1
8671,3062990001,1,1,0,0.0,0
8672,3063010054,1,0,1,0.0,0
8673,3063010065,1,0,1,0.0,1
8674,3063040009,1,0,1,0.0,0
8675,3063050007,1,0,1,0.0,1
8676,3063050037,1,1,0,1.0,0
8677,3063050065,1,0,1,0.0,0
8678,3063050072,1,0,1,0.0,0
8679,3063060006,1,0,1,1.0,1
8680,3063070006,1,0,1,-1.0,0
8681,3063090048,1,0,1,-5.0,0
8682,3063170038,1,0,1,0.0,0
8683,3063190001,1,1,0,-2.0,0
8684,3063190039,1,0,1,0.0,0
8685,3063200015,1,1,0,0.0,1
8686,3063200067,1,0,1,0.0,0
8687,3063220024,1,0,1,0.0,1
8688,3063220025,1,0,1,0.0,0
8689,3063220061,1,0,1,0.0,0
8690,3063220062,1,0,1,0.0,0
8691,3063240025,1,0,1,1.0,0
8692,3063240036,1,1,0,1.0,0
8693,3063310001,1,0,1,1.0,0
8694,3063360018,1,0,1,0.0,0
8695,3063390061,1,0,1,0.0,0
8696,3063390062,1,0,1,0.0,0
8697,3063430071,1,0,1,0.0,0
8698,3063440002,1,0,1,1.0,0
8699,3063440024,1,1,0,1.0,0
8700,3063450052,1,1,0,0.0,0
8701,3063460064,1,0,1,0.0,0
8702,3063460065,1,0,1,0.0,0
8703,3063460070,1,1,0,-2.0,0
8704,3063480064,1,0,1,2.0,0
8705,3063580027,1,0,1,0.0,0
8706,3063580030,1,0,1,0.0,0
8707,3063580034,1,1,0,0.0,0
8708,3063600044,1,1,0,0.0,0
8709,3063600045,1,0,1,0.0,0
8710,3063610014,1,0,1,1.0,0
8711,3063640008,1,0,1,1.0,0
8712,3063640023,1,0,1,0.0,0
8713,3063660024,1,0,1,0.0,0
8714,3063670066,1,0,1,-1.0,0
8715,3063720086,1,0,1,2.0,0
8716,3063760052,1,0,1,1.0,0
8717,3063800056,1,0,1,1.0,0
8718,3063817501,1,1,0,34.0,1
8719,3063920035,1,0,1,0.0,0
8720,3063940003,1,0,1,0.0,1
8721,3063940022,1,1,0,1.0,0
8722,3064000026,1,0,1,0.0,0
8723,3064000066,1,0,1,0.0,0
8724,3064080041,1,0,1,-2.0,0
8725,3064100004,2,0,1,0.0,0
8726,3064160075,1,0,1,1.0,0
8727,3064170026,1,0,1,0.0,0
8728,3064250012,1,1,0,0.0,0
8729,3064250015,1,1,0,1.0,0
8730,3064250071,1,0,1,0.0,0
8731,3064260027,1,1,0,0.0,0
8732,3064280049,1,0,1,0.0,0
8733,3064290034,1,0,1,0.0,0
8734,3064300019,1,0,1,0.0,0
8735,3064320056,1,0,1,-1.0,0
8736,3064330040,1,0,1,0.0,0
8737,3064340038,1,0,1,4.0,0
8738,3064380037,1,1,0,0.0,0
8739,3064400005,1,0,1,0.0,0
8740,3064400035,1,1,0,0.0,0
8741,3064590060,1,0,1,0.0,0
8742,3064600016,1,0,1,0.0,1
8743,3064600069,1,1,0,1.0,1
8744,3064600161,1,1,0,0.0,0
8745,3064600163,1,0,1,0.0,0
8746,3064600305,1,1,0,1.0,0
8747,3064610025,1,0,1,0.0,0
8748,3064610185,1,0,1,0.0,0
8749,3064620022,1,1,0,1.0,0
8750,3064640102,1,0,1,0.0,0
8751,3064640109,1,0,1,1.0,0
8752,3064640110,1,0,1,0.0,0
8753,3064640111,1,0,1,1.0,0
8754,3064640151,1,0,1,0.0,0
8755,3064640152,1,0,1,1.0,0
8756,3064640185,1,0,1,0.0,0
8757,3064650002,1,0,1,1.0,0
8758,3064650004,1,0,1,0.0,0
8759,3064650014,1,1,0,1.0,0
8760,3064650019,1,0,1,0.0,0
8761,3064650073,1,1,0,1.0,1
8762,3064650074,1,0,1,1.0,0
8763,3064650089,1,0,1,0.0,0
8764,3064650091,1,0,1,0.0,0
8765,3064650094,1,0,1,1.0,0
8766,3064650101,1,0,1,0.0,0
8767,3064660057,1,0,1,0.0,0
8768,3064660089,1,0,1,0.0,1
8769,3064660101,1,1,0,1.0,1
8770,3064680010,1,0,1,0.0,0
8771,3064800047,1,0,1,1.0,0
8772,3064947501,2,1,0,0.0,0
8773,3064950026,1,0,1,-1.0,0
8774,3064950051,1,0,1,0.0,0
8775,3064960004,1,0,1,1.0,0
8776,3064960012,1,1,0,1.0,0
8777,3065030076,1,1,0,1.0,1
8778,3065060028,1,1,0,0.0,1
8779,3065060036,1,0,1,0.0,1
8780,3065090028,1,0,1,0.0,0
8781,3065090055,1,0,1,-1.0,0
8782,3065120027,1,1,0,0.0,1
8783,3065140019,1,1,0,-1.0,0
8784,3065140030,1,0,1,0.0,0
8785,3065150079,1,0,1,-1.0,0
8786,3065210075,1,1,0,0.0,0
8787,3065240015,1,1,0,0.0,0
8788,3065240027,1,0,1,0.0,0
8789,3065240032,1,0,1,0.0,0
8790,3065240076,1,0,1,0.0,0
8791,3065270033,1,1,0,0.0,0
8792,3065280033,1,1,0,0.0,1
8793,3065290079,1,0,1,0.0,0
8794,3065300019,1,0,1,-1.0,0
8795,3065300073,1,0,1,0.0,0
8796,3065310018,1,0,1,0.0,0
8797,3065310067,1,1,0,-1.0,1
8798,3065320018,1,1,0,-1.0,1
8799,3065327501,1,0,1,1.0,0
8800,3065330054,1,0,1,-1.0,0
8801,3065340029,1,0,1,0.0,0
8802,3065340037,1,0,1,0.0,0
8803,3065340041,1,0,1,1.0,0
8804,3065350004,1,0,1,-1.0,1
8805,3065360011,1,0,1,0.0,0
8806,3065420055,1,1,0,-1.0,0
8807,3065430036,1,0,1,0.0,0
8808,3065440016,1,0,1,0.0,0
8809,3065530057,1,0,1,1.0,0
8810,3065540026,1,0,1,0.0,0
8811,3065570037,1,0,1,1.0,0
8812,3065630059,1,0,1,0.0,0
8813,3065660038,1,0,1,1.0,0
8814,3065670014,1,0,1,-1.0,0
8815,3065670062,1,1,0,0.0,0
8816,3065670081,1,0,1,0.0,0
8817,3065690046,1,1,0,-1.0,0
8818,3065700005,1,0,1,0.0,0
8819,3065700024,1,0,1,0.0,0
8820,3065700042,1,0,1,0.0,0
8821,3065700058,1,1,0,1.0,0
8822,3065700070,1,1,0,0.0,0
8823,3065710050,1,0,1,0.0,0
8824,3065720017,1,0,1,-1.0,0
8825,3065730082,1,0,1,0.0,1
8826,3065770061,1,0,1,1.0,0
8827,3065770062,1,0,1,1.0,0
8828,3065780061,1,0,1,-1.0,0
8829,3065787501,1,1,0,0.0,0
8830,3065797503,1,0,1,0.0,0
8831,3065830094,1,0,1,3.0,0
8832,3065840015,1,0,1,-1.0,0
8833,3065840079,1,0,1,0.0,0
8834,3065850001,1,0,1,0.0,0
